carID,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Hyundai,Brand_Mercedes-Benz,Brand_Opel,Brand_Toyota,Brand_Volkswagen,Brand_Škoda,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,model,year,mileage,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,mpg_diff_transmission,car_age,efficiency_ratio,mileage_per_year,first_owner_flag
7057,-0.6619718309859155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.6278302879651996,0.0,0.7579617834394906,0.4999999999999999,-0.5714285714285714,0.0,0.0,0.8695652173913043,0.0,0.0063407294381925055,0.7075385919388968,0.0
22925,-0.056338028169014086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.3333333333333333,-0.1506880894867143,0.0,-0.47770700636942687,0.4999999999999999,-0.4,0.5,0.0,-0.3354037267080744,-0.3333333333333333,-0.5062015668157194,-0.054458390210140296,0.0
43818,-0.4084507042253521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-0.3333333333333333,3.3088233820124486,-1.2608695652173914,1.3375796178343957,0.4999999999999999,0.42857142857142855,0.5,0.0,1.4347826086956526,0.3333333333333333,0.2467600539696668,3.2190415400288894,0.0
68711,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.998195832372781,-1.2608695652173914,0.47133757961783446,0.0,0.42857142857142855,-0.5,0.0,0.3167701863354033,1.0,0.27784206101963105,0.7711968846520485,0.0
74304,1.1971830985915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.580160169992683,0.0,-0.47770700636942687,0.4999999999999999,-0.9428571428571428,0.5,1.0,-0.6086956521739133,-0.6666666666666666,-0.5062015668157194,-0.7513322333558818,0.0
7922,1.4366197183098592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5508925618177991,0.0,-0.3694267515923566,-0.1250000000000001,-0.02857142857142857,0.5,0.0,-0.5031055900621119,-0.6666666666666666,-0.051782623745240605,-0.6297014380258857,0.0
67516,1.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-0.6301155669596769,0.043478260869565216,-0.6242038216560509,-0.7500000000000001,-0.08571428571428572,0.0,0.0,-0.4782608695652171,-1.0,0.5282500123621621,1.9635337654207712,0.0
57038,0.2676056338028169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3632591285870361,0.0,-0.31847133757961793,-0.1250000000000001,-0.5714285714285714,-0.5,0.0,-0.4534161490683232,-0.3333333333333333,-0.024041932453147626,-0.5171949358876375,0.0
40506,0.8732394366197183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.6666666666666666,-0.37765237699084886,1.574158549317513,-1.5095541401273889,3.875,-0.11428571428571428,-0.5,1.0,-1.3416149068322978,0.6666666666666666,-1.4052971863719532,-0.9618551132986596,0.0
20484,-0.014084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19683468812957933,0.0,0.47133757961783446,0.0,-0.2,1.0,0.0,0.3167701863354033,0.0,0.27784206101963105,-0.508548996243586,0.0
3259,0.7183098591549296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.6666666666666666,-0.5804007256763123,0.0,-0.8471337579617835,0.4999999999999999,-0.8571428571428571,0.5,1.0,-0.6956521739130431,-0.6666666666666666,-0.6594358615720435,-0.7523319385229776,0.0
65576,1.295774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5160119876915675,0.0,-0.07006369426751603,-0.7500000000000001,-0.9142857142857143,1.0,0.0,-0.21118012422360283,-0.6666666666666666,0.9670573109825448,-0.4847441887969864,0.0
41298,-0.4084507042253521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.8230813178442201,0.043478260869565216,0.22292993630573255,0.625,-0.2,0.0,0.0,0.4658385093167701,0.0,-0.28631755921475577,0.99546442958043,0.0
3916,-0.676056338028169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8453327185799197,-1.0,0.29936305732484103,-0.2500000000000002,0.17142857142857143,-0.5,0.0,0.14906832298136635,1.0,0.45124857835138243,-0.09276962594427803,0.0
10789,-0.8169014084507042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.3333333333333333,-0.3394040232938087,0.0,0.6560509554140131,0.4999999999999999,-0.14285714285714285,0.0,0.0,0.8881987577639754,-0.3333333333333333,-0.03593080014975884,-0.46526580637460274,0.0
75182,1.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.37873487756718016,0.0,-0.1974522292993632,-0.5000000000000001,-0.8,0.0,0.0,-0.33540372670807483,-0.6666666666666666,0.46035321549340236,0.08575422655905024,0.0
26402,0.4084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.7051188244845594,0.4782608695652174,-0.47770700636942687,0.4999999999999999,-0.02857142857142857,-0.5,0.0,-0.6086956521739133,1.0,-0.5062015668157194,0.551562205728065,0.0
52155,1.3661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.3333333333333333,-0.09784602431617036,0.4782608695652174,-0.8025477707006372,0.24999999999999994,0.5428571428571428,-1.0,0.0,-0.6521739130434782,0.3333333333333333,-0.5219143393270304,-0.5793097954568261,1.0
9873,-0.8028169014084507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-0.3333333333333333,0.6416622397738777,-1.0,0.5605095541401278,0.4999999999999999,0.6285714285714286,0.0,0.0,0.7950310559006213,0.3333333333333333,-0.07556035913846323,0.24522345607941048,0.0
27428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.520582545680522,0.0,-1.331210191082803,0.8749999999999997,0.9428571428571428,-1.0,0.0,-1.4409937888198758,-0.6666666666666666,-0.9741606092073386,-0.5037385869718076,1.0
58518,0.2676056338028169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.5774639417053393,-1.0,0.47133757961783446,0.4999999999999999,0.2,0.0,0.0,0.3167701863354033,0.3333333333333333,-0.11254794752792106,1.288618990051072,0.0
26048,-0.014084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.085487476069721,-0.17391304347826086,-0.07006369426751603,-0.5000000000000001,-0.08571428571428572,0.5,0.0,-0.21118012422360283,0.3333333333333333,0.545709188699843,0.7400775137918606,0.0
20744,0.4084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.29197446100492136,0.0,-0.07006369426751603,0.4999999999999999,-0.02857142857142857,-0.5,0.0,-0.21118012422360283,-0.6666666666666666,-0.3371154484639134,0.4463145568249563,0.0
32533,1.7605633802816902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.6591025268369934,0.4782608695652174,-0.8853503184713377,0.0,-0.17142857142857143,1.0,0.0,-1.0062111801242237,0.6666666666666666,-0.4173070266528213,-0.03255728625535937,0.0
65831,0.6197183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04444266255049163,-1.0869565217391304,0.29936305732484103,-0.5000000000000001,0.5142857142857142,-0.5,0.0,0.14906832298136635,0.0,0.7932415109985208,-0.2838249492465702,0.0
42966,-0.323943661971831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.6666666666666666,0.3820625645240506,0.4782608695652174,-0.993630573248408,0.4999999999999999,-0.45714285714285713,1.0,0.0,-0.8385093167701863,0.6666666666666666,-0.7202011853547239,-0.2808827429578306,0.0
59717,-0.11267605633802817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.3147069731078792,0.0,-0.7579617834394906,-0.2500000000000002,-0.02857142857142857,0.5,0.0,-0.8819875776397517,-0.6666666666666666,-0.1627453889136133,0.3518424185343979,0.0
192,-0.6619718309859155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6666666666666666,3.98398300073169,-0.17391304347826086,0.14012738853503207,0.4999999999999999,0.5428571428571428,-0.5,0.0,-0.0062111801242236905,0.6666666666666666,-0.24993041868876334,2.947707565312794,0.0
43052,0.08450704225352113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-0.5401076486684241,0.0,-1.847133757961784,1.7499999999999998,0.45714285714285713,0.5,0.0,-1.5527950310559004,-1.0,-1.299218870880011,6.078153615659475,0.0
73020,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.6666666666666666,-0.5015385540598783,0.0,-0.7579617834394906,-0.1250000000000001,0.0,-1.0,0.0,-0.49068322981366447,-0.6666666666666666,-0.263305394847451,-0.4245952612433854,1.0
30716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.38486904749972434,0.0,0.1464968152866245,-0.7500000000000001,-0.7142857142857143,1.0,0.0,0.0,-0.3333333333333333,1.1385452207882119,-0.5642366179170927,0.0
66136,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.25881786927803224,-1.0869565217391304,0.8598726114649689,0.4999999999999999,-0.7428571428571429,0.5,0.0,0.6956521739130436,0.0,0.04861225902614425,0.16337649550097713,0.0
44889,0.09859154929577464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.6666666666666666,-0.5515741362547485,0.043478260869565216,-1.4394904458598732,1.6249999999999998,0.2571428571428571,-0.5,0.0,-1.15527950310559,-0.6666666666666666,-1.1651090342679133,-0.6325339359993241,0.0
19431,1.2535211267605635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-0.6840401327065522,0.0,-0.7197452229299364,-0.1250000000000001,0.3142857142857143,0.5,0.0,-0.5714285714285711,-1.0,-0.24249987637838116,-0.5015725591097665,0.0
72793,-0.36619718309859156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6666666666666666,2.704707875191693,-1.0,0.29936305732484103,0.4999999999999999,0.0,1.0,0.0,0.14906832298136635,0.6666666666666666,-0.18388115370758917,1.8010261365917448,0.0
12991,-0.8309859154929577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.3333333333333333,1.2400044101875332,-1.0,0.6560509554140131,0.4999999999999999,0.0,-0.5,0.0,0.49689440993788814,1.3333333333333333,-0.03593080014975884,-0.0018138445916114352,0.0
60925,-0.5070422535211268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.19655403983201195,-0.17391304347826086,-0.31847133757961793,-0.2500000000000002,-0.2571428571428571,-1.0,0.0,-0.06211180124223602,0.0,0.09246897097364398,0.0715594881380817,1.0
62391,-0.11267605633802817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.25593120107448203,-1.0,0.0,-0.2500000000000002,0.8285714285714286,-1.0,0.0,-0.1428571428571431,0.6666666666666666,0.27740691292093156,-0.3939409031294623,1.0
75889,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6273892692118794,0.0,-0.31847133757961793,-0.1250000000000001,0.9142857142857143,1.0,0.0,-0.4534161490683232,-0.6666666666666666,-0.024041932453147626,-0.9476076811623687,0.0
47773,0.5915492957746479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-0.6666666666666666,0.7629423969369243,-0.17391304347826086,0.22292993630573255,0.4999999999999999,0.17142857142857143,-0.5,0.0,0.4658385093167701,0.6666666666666666,-0.21558480089855267,0.06051983861575489,0.0
58889,0.2676056338028169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5271577343663864,0.0,-0.13375796178343963,0.4999999999999999,0.0,-0.5,0.0,-0.27329192546583886,-0.3333333333333333,-0.363535154456383,1.4211143705913394,0.0
67828,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.6827571690605299,-1.0869565217391304,0.7579617834394906,0.4999999999999999,-0.5428571428571428,-0.5,0.0,0.5962732919254654,0.3333333333333333,0.0063407294381925055,0.2910432762379708,0.0
48886,-0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31895679018532813,-1.0869565217391304,0.29936305732484103,-0.5000000000000001,0.02857142857142857,-1.0,0.0,0.14906832298136635,0.0,0.7932415109985208,0.252060018388513,1.0
59350,-0.11267605633802817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.41978971423989414,0.043478260869565216,-0.7579617834394906,-0.2500000000000002,0.45714285714285713,1.0,0.0,-0.8819875776397517,-0.6666666666666666,-0.1627453889136133,-0.08486212195864296,0.0
75573,0.6056338028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.2886367508945664,-1.0869565217391304,0.9681528662420382,0.0,0.0,0.0,0.0,0.8012422360248441,0.3333333333333333,0.5324036987588389,0.9665838832976406,0.0
60630,-0.5070422535211268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.06404795076627008,0.0,-0.2547770700636943,-0.2500000000000002,0.7714285714285715,-1.0,0.0,-0.3913043478260872,2.0,0.1294565593631014,-0.9314933859689425,1.0
24788,-0.056338028169014086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.18159949483306437,0.043478260869565216,-0.47770700636942687,0.4999999999999999,0.8571428571428571,-1.0,0.0,-0.6086956521739133,0.0,-0.5062015668157194,0.049506852113381176,1.0
5630,0.6901408450704225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.31879641972957534,0.0,-0.31847133757961793,-0.2500000000000002,-0.5714285714285714,1.0,0.0,-0.4534161490683232,-0.3333333333333333,0.09246897097364398,-0.42040602054317416,0.0
65238,-0.09859154929577464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.47343363168920205,0.0,-0.5286624203821656,-0.5000000000000001,0.6857142857142857,0.5,0.0,-0.6583850931677019,-0.6666666666666666,0.23842768515665735,-0.30779637422101935,0.0
69548,1.0704225352112675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8636951357636139,0.4782608695652174,-0.5286624203821656,0.4999999999999999,0.5428571428571428,0.0,0.0,-0.6583850931677019,0.0,-0.5273373316096951,1.0553553687038124,0.0
19537,-0.014084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35179264100071167,-1.2608695652173914,0.6560509554140131,-0.7500000000000001,0.8285714285714286,0.5,0.0,0.49689440993788814,0.0,1.5420461850368399,0.3004812218851075,0.0
46692,0.08450704225352113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-0.3333333333333333,0.22125109001794144,-0.17391304347826086,0.07006369426751603,0.625,-0.2857142857142857,0.0,0.0,0.31677018633540377,0.3333333333333333,-0.3468427038520499,-0.22352447970855238,0.0
14579,-0.8309859154929577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.3333333333333333,-0.016337740179815374,0.0,-1.1910828025477707,0.4999999999999999,0.5428571428571428,0.5,0.0,-0.9130434782608692,-0.3333333333333333,-0.8021022739313797,0.23800297617335517,0.0
44896,-0.4084507042253521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.20324950635969088,-1.2608695652173914,1.3375796178343957,0.4999999999999999,0.8285714285714286,-0.5,0.0,1.4347826086956526,0.0,0.2467600539696668,0.08143292035289404,0.0
67327,1.1408450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.6220569515580993,0.043478260869565216,-0.31847133757961793,0.4999999999999999,0.5714285714285714,0.0,0.0,-0.4534161490683232,-1.0,-0.440152301834545,2.331925119495595,0.0
26046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.37905561847868574,0.0,0.22292993630573255,-0.7500000000000001,0.4,0.5,0.0,0.07453416149068295,-0.6666666666666666,1.1990703654255057,0.0844212863362558,0.0
70132,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.6666666666666666,-0.31703234471629466,0.0,0.47133757961783446,0.0,-0.22857142857142856,-1.0,0.0,0.5900621118012421,-0.6666666666666666,0.27784206101963105,0.34217860191913774,1.0
18491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.6825567059908388,0.0,1.2038216560509556,-0.1250000000000001,0.8857142857142857,0.5,0.0,1.0310559006211175,0.0,0.8047112198981358,0.7882405977665548,0.0
23316,0.323943661971831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5206226382944602,0.0,-0.47770700636942687,-0.5000000000000001,-0.8285714285714286,0.0,0.0,-0.6086956521739133,-0.6666666666666666,0.2725700744392335,-0.5039052044996569,0.0
39393,-0.4084507042253521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.21575840190840842,-0.17391304347826086,-0.13375796178343963,0.4999999999999999,0.5428571428571428,-1.0,0.0,-0.27329192546583886,0.6666666666666666,-0.363535154456383,-0.4299498912070132,1.0
69341,1.2394366197183098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.3333333333333333,-0.6408202948811755,0.0,-0.2547770700636943,-0.2500000000000002,-0.3142857142857143,-1.0,0.0,0.0,-0.3333333333333333,0.1294565593631014,-1.1214056310451843,1.0
65795,0.6197183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.5475648748609288,-1.0869565217391304,0.29936305732484103,-0.5000000000000001,-0.3142857142857143,1.0,0.0,0.14906832298136635,0.3333333333333333,0.7932415109985208,0.14030724348220008,0.0
1137,-0.676056338028169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.4731529833916347,0.0,-0.840764331210191,-0.1250000000000001,0.0,0.0,0.0,-0.9627329192546583,-0.6666666666666666,-0.3083840181971024,-0.3066300515260742,0.0
1895,-0.6619718309859155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.7328729364832763,-1.0869565217391304,1.0828025477707013,0.4999999999999999,-0.02857142857142857,-0.5,0.0,0.9130434782608696,0.3333333333333333,0.14108122999978803,0.3469211056996294,0.0
75812,1.2394366197183098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.8975333019274524,-1.0,0.6560509554140131,0.0,-0.14285714285714285,-1.0,0.0,0.8881987577639754,0.0,0.3724867724867723,1.1052546309151992,1.0
31155,-0.014084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.07242730707935331,0.0,0.07006369426751603,-0.7500000000000001,-0.8285714285714286,1.0,0.0,-0.0745341614906834,-0.3333333333333333,1.0780200761509175,0.4312317034705976,0.0
47870,1.0985915492957747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00884042137337249,0.043478260869565216,0.5605095541401278,0.4999999999999999,0.2857142857142857,0.5,0.0,0.40372670807453415,0.0,-0.07556035913846323,-0.23132430369714907,0.0
17767,1.267605633802817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7508745201415269,0.0,-0.6751592356687901,0.4999999999999999,1.0,0.0,0.0,-0.801242236024845,-0.3333333333333333,-0.5881026553923754,1.9081136019908933,0.0
2451,-0.6338028169014085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.6666666666666666,-0.305926690655414,0.0,-0.31847133757961793,1.7499999999999998,-0.6285714285714286,-1.0,0.0,-0.06211180124223602,-0.6666666666666666,-0.869685586357278,0.38833165713339657,1.0
33680,1.6338028169014085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703374795778248,0.0,0.1464968152866245,-0.5000000000000001,0.4857142857142857,0.0,0.0,0.0,0.0,0.6908143431507922,0.6227571440584126,0.0
37037,-0.4084507042253521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.3333333333333333,0.4947228096903848,0.0,-0.6751592356687901,2.9999999999999996,0.02857142857142857,1.0,0.0,-0.4099378881987578,0.3333333333333333,-1.165469888788786,0.08138966009782699,0.0
23673,-0.014084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22550090709539036,-1.2608695652173914,0.6560509554140131,-0.7500000000000001,-0.8285714285714286,-0.5,0.0,0.49689440993788814,0.0,1.5420461850368399,-0.5508214754866448,0.0
73233,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.3333333333333335,1.9000290671451052,-0.17391304347826086,0.22292993630573255,0.0,-0.7142857142857143,-1.0,0.0,0.07453416149068295,2.3333333333333335,0.15056124215002692,-0.07417797919511747,1.0
7619,-0.8028169014084507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-0.3333333333333333,1.194419108139803,-1.0,0.47133757961783446,0.4999999999999999,-0.8571428571428571,0.5,0.0,0.5900621118012421,0.3333333333333333,-0.11254794752792106,0.8615335639097219,0.0
