carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
23820,Ford,EcoSport,2018.0,Semi-Auto,14335.0,Petrol,150.0,48.7,1.0,62.0,2.0,0.0,11990.0,14109.038,-2119.0380859375,2119.0380859375
55689,Toyota,Aygo,2019.0,Manual,7000.0,Petrol,145.0,57.7,1.0,35.0,2.0,0.0,11400.0,9280.969,2119.03125,2119.03125
71775,Volkswagen,Polo,2018.0,,13075.0,Petrol,150.0,62.8,1.0,41.0,3.0,0.0,13500.0,11381.13,2118.8701171875,2118.8701171875
9243,BMW,5 Series,2017.0,Semi-Auto,17231.0,Diesel,145.0,53.3,3.0,75.0,3.0,0.0,23498.0,25616.83,-2118.830078125,2118.830078125
30870,Ford,EcoSport,2018.0,Semi-Auto,5266.0,Petrol,145.0,48.7,1.0,54.0,2.0,0.0,16699.0,14580.323,2118.6767578125,2118.6767578125
47331,Škoda,Superb,2019.0,Semi-Auto,16498.0,Diesel,150.0,62.8,2.0,32.0,4.0,0.0,18998.0,21116.656,-2118.65625,2118.65625
16486,Ford,Fiesta,2017.0,Manual,28510.0,Petrol,0.0,65.7,1.0,47.0,,0.0,7790.0,9908.622,-2118.6220703125,2118.6220703125
30122,Ford,Focus,2019.0,,1073.0,Petrol,,,1.5,65.0,2.0,0.0,20275.0,18156.482,2118.517578125,2118.517578125
55683,Toyota,RAV4,2016.0,Automatic,20626.0,Hybrid,20.0,57.6,2.5,93.0,2.0,0.0,20960.0,23078.29,-2118.2890625,2118.2890625
65436,Volkswagen,Arteon,2018.0,Semi-Auto,24401.0,Petrol,145.0,47.1,2.0,88.0,1.0,0.0,22025.0,19906.719,2118.28125,2118.28125
36363,Mercedes-Benz,B-Class,2010.0,Manual,66000.0,Diesel,,50.4,2.0,70.0,4.0,0.0,3995.0,6113.2363,-2118.236328125,2118.236328125
71685,Volkswagen,Golf,2019.0,Manual,,Petrol,145.0,49.6,1.0,34.0,4.0,0.0,16701.0,14582.7705,2118.2294921875,2118.2294921875
11573,BMW,X5,2014.0,Automatic,66088.0,Diesel,205.0,47.1,3.0,77.0,2.0,0.0,24480.0,22361.795,2118.205078125,2118.205078125
9981,BMW,2 Series,2016.0,Manual,21752.0,Petrol,125.0,52.3,1.5,89.0,3.0,0.0,12148.0,14266.202,-2118.2021484375,2118.2021484375
52996,Toyota,,2016.0,Manual,23540.0,Petrol,0.0,69.0,1.0,62.0,3.0,0.0,6500.0,8618.2,-2118.2001953125,2118.2001953125
28831,Ford,Fiesta,2019.0,Manual,7331.0,Petrol,145.0,60.1,1.0,65.0,3.0,0.0,15699.0,13580.855,2118.14453125,2118.14453125
11357,BMW,1 Series,2016.0,Automatic,42355.0,Petrol,235.0,37.7,3.0,95.0,3.0,0.0,17499.0,15380.968,2118.0322265625,2118.0322265625
73618,Volkswagen,Sharan,2019.0,Semi-Auto,9277.0,Diesel,145.0,41.5,2.0,61.0,1.0,0.0,22990.0,25108.02,-2118.01953125,2118.01953125
69453,Volkswagen,Tiguan,2016.0,Semi-Auto,10557.0,Petrol,200.0,42.2,1.4,47.0,2.0,0.0,17498.0,19615.992,-2117.9921875,2117.9921875
45383,Mercedes-Benz,C-Class,2016.0,Semi-Auto,31891.0,Hybrid,0.0,,2.0,64.0,2.0,0.0,18498.0,20615.922,-2117.921875,2117.921875
4883,Audi,Q2,2019.0,Semi-Auto,3402.0,Petrol,145.0,40.9,1.5,77.0,0.0,0.0,24496.0,26613.814,-2117.814453125,2117.814453125
35619,Mercedes-Benz,C-Class,2019.0,Semi-Auto,4833.0,Diesel,,,1.6,48.0,4.0,0.0,27980.0,30097.715,-2117.71484375,2117.71484375
6356,Audi,Q3,2020.0,Manual,,Petrol,145.0,9.821461970493658,1.5,95.0,1.0,0.0,26500.0,24382.33,2117.669921875,2117.669921875
72464,Volkswagen,Polo,2017.0,Manual,,,150.0,61.4,1.4,56.0,0.0,0.0,12998.0,10880.401,2117.5986328125,2117.5986328125
49158,Škoda,Superb,2019.0,Semi-Auto,6079.0,Petrol,145.0,38.2,2.0,84.0,2.0,0.0,26490.0,24372.426,2117.57421875,2117.57421875
45192,Mercedes-Benz,C-Class,2019.0,Automatic,3010.0,Diesel,,,2.0,82.0,2.0,0.0,31499.0,33616.242,-2117.2421875,2117.2421875
21161,Ford,Focus,2018.0,Manual,11300.0,Petrol,150.0,60.1,1.0,78.0,3.0,0.0,12000.0,14117.195,-2117.1953125,2117.1953125
74710,Volkswagen,Passat,2013.0,Automatic,99000.0,Diesel,140.0,54.3,2.0,65.0,4.0,0.0,5495.0,7612.036,-2117.0361328125,2117.0361328125
73015,Volkswagen,Polo,2019.0,Semi-Auto,7103.0,Petrol,145.0,45.6,1.0,98.0,2.0,0.0,13995.0,16111.909,-2116.9091796875,2116.9091796875
50818,Škoda,Octavia,2018.0,Semi-Auto,4582.0,Petrol,145.0,54.3,1.5,82.0,0.0,0.0,17990.0,15873.179,2116.8212890625,2116.8212890625
40283,Mercedes-Benz,C-Class,2017.0,Semi-Auto,23366.0,Diesel,,,2.1,81.0,4.0,0.0,22597.0,20480.23,2116.76953125,2116.76953125
2527,Audi,A5,2019.0,Automatic,95204.18167360188,Diesel,145.0,46.3,2.0,49.0,3.0,0.0,25000.0,22883.271,2116.728515625,2116.728515625
18551,Ford,Focus,2018.0,Manual,14398.0,Petrol,145.0,41.5,2.0,,0.0,0.0,17400.0,19516.662,-2116.662109375,2116.662109375
46321,Mercedes-Benz,A-Class,2018.0,Automatic,17561.0,Diesel,150.0,65.7,1.5,64.0,3.0,0.0,17600.0,19716.639,-2116.638671875,2116.638671875
376,Audi,A5,2019.0,Automatic,10.0,Diesel,145.0,51.4,2.0,85.0,2.0,0.0,29985.0,32101.432,-2116.431640625,2116.431640625
6324,Audi,A4,2017.0,Manual,32765.0,Petrol,145.0,50.4,1.4,80.0,4.0,0.0,17250.0,15133.569,2116.4306640625,2116.4306640625
68663,Volkswagen,Scirocco,2017.0,Semi-Auto,11436.0,,145.0,53.3,2.0,32.0,1.0,0.0,17595.0,15478.593,2116.4072265625,2116.4072265625
6364,Audi,A3,2019.0,Manual,4094.0,Petrol,150.0,42.8,1.5,51.0,0.0,0.0,22490.0,24606.404,-2116.404296875,2116.404296875
9173,BMW,X2,2019.0,Automatic,123.0,Diesel,145.0,48.7,2.0,45.0,1.0,0.0,29770.0,31886.379,-2116.37890625,2116.37890625
71922,Volkswagen,Tiguan,2017.0,Manual,34168.0,Petrol,145.0,48.7,1.4,50.0,1.0,0.0,18690.0,16573.807,2116.193359375,2116.193359375
30296,Ford,,2011.0,Manual,77000.0,Petrol,145.0,47.9,1.6,41.0,1.0,0.0,5495.0,3378.8594,2116.140625,2116.140625
1378,Audi,Q3,2019.0,Manual,3000.0,Petrol,145.0,40.9,1.5,97.0,3.0,0.0,24990.0,27105.998,-2115.998046875,2115.998046875
70021,Volkswagen,T-Roc,2019.0,Manual,9739.0,Petrol,150.0,42.2,1.5,35.0,4.0,0.0,19995.0,22110.938,-2115.9375,2115.9375
8910,BMW,4 Series,2016.0,Manual,85520.0,Diesel,30.0,67.3,2.0,56.0,2.0,0.0,10695.0,12810.865,-2115.865234375,2115.865234375
31699,Hyundai,Ioniq,2018.0,Automatic,14886.0,Hybrid,135.0,,1.6,39.0,4.0,0.0,18970.0,21085.746,-2115.74609375,2115.74609375
67569,Volkswagen,T-Cross,2019.0,,85454.58629151213,Diesel,145.0,53.3,1.6,88.0,1.0,0.0,18450.0,16334.292,2115.7080078125,2115.7080078125
11497,BMW,4 Series,2018.0,Semi-Auto,1998.0,Diesel,145.0,60.1,2.0,70.0,0.0,,22470.0,24585.668,-2115.66796875,2115.66796875
817,Audi,Q3,2018.0,Semi-Auto,16655.0,Petrol,150.0,45.6,1.4,84.0,2.0,0.0,24991.0,22875.373,2115.626953125,2115.626953125
9914,BMW,X4,2015.0,Automatic,26928.0,Diesel,200.0,47.9,3.0,77.0,0.0,0.0,20600.0,22715.56,-2115.560546875,2115.560546875
39779,Mercedes-Benz,C-Class,2014.0,Automatic,50000.0,Diesel,20.0,65.7,2.1,40.0,1.0,0.0,11990.0,14105.553,-2115.552734375,2115.552734375
26673,Ford,Kuga,2016.0,Manual,,Diesel,125.0,60.1,2.0,,4.0,0.0,11300.0,13415.48,-2115.48046875,2115.48046875
8123,BMW,X3,2019.0,Semi-Auto,9719.0,Petrol,145.0,30.4,2.0,37.0,3.0,0.0,34995.0,32879.586,2115.4140625,2115.4140625
43118,Mercedes-Benz,M-Class,,Automatic,46023.0,Diesel,205.0,,2.1,99.0,3.0,0.0,21643.0,23758.37,-2115.369140625,2115.369140625
2529,Audi,Q3,2020.0,Manual,3000.0,Petrol,145.0,39.8,1.5,75.0,0.0,0.0,26945.0,29060.324,-2115.32421875,2115.32421875
60774,Opel,Corsa,2018.0,Manual,8000.0,Petrol,150.0,,1.4,97.0,4.0,0.0,7400.0,9515.113,-2115.11328125,2115.11328125
14476,BMW,2 Series,2019.0,Semi-Auto,7494.0,Petrol,150.0,50.4,2.0,80.0,1.0,0.0,20980.0,23095.023,-2115.0234375,2115.0234375
46727,Škoda,Kodiaq,2019.0,Automatic,14750.0,Petrol,145.0,34.0,1.5,54.0,0.0,0.0,21700.0,23814.992,-2114.9921875,2114.9921875
75872,Volkswagen,Scirocco,2017.0,Manual,15063.0,Diesel,145.0,55.4,2.0,74.0,4.0,0.0,15190.0,17304.992,-2114.9921875,2114.9921875
11474,BMW,X1,2016.0,Manual,30466.0,Diesel,20.0,,2.0,86.0,1.0,0.0,13999.0,16113.968,-2114.9677734375,2114.9677734375
31610,Hyundai,Tucson,2019.0,Manual,5757.0,Petrol,145.0,34.9,1.6,72.0,2.0,0.0,15790.0,17904.938,-2114.9375,2114.9375
14590,BMW,X4,2019.0,Semi-Auto,6170.0,Diesel,145.0,40.9,3.0,41.0,4.0,0.0,39263.0,41377.594,-2114.59375,2114.59375
4856,Audi,A4,2020.0,Semi-Auto,3999.0,Diesel,145.0,49.6,2.0,43.0,2.0,0.0,32500.0,30385.727,2114.2734375,2114.2734375
53933,Toyota,Corolla,2019.0,Automatic,3993.0,Hybrid,135.0,85.6,1.8,90.0,0.0,0.0,21491.0,23605.238,-2114.23828125,2114.23828125
8162,BMW,1 Series,2017.0,Manual,36811.0,Diesel,20.0,72.4,,51.0,2.0,0.0,10900.0,13014.149,-2114.1494140625,2114.1494140625
3339,Audi,Q5,2019.0,Automatic,1000.0,Diesel,145.0,38.2,2.0,35.0,1.0,0.0,34000.0,36114.047,-2114.046875,2114.046875
13705,BMW,Z4,2020.0,Semi-Auto,101.0,Petrol,150.0,37.2,2.0,95.0,4.0,0.0,34990.0,32875.98,2114.01953125,2114.01953125
47517,Škoda,Fabia,2019.0,Manual,9451.0,Petrol,145.0,57.7,1.0,32.0,1.0,0.0,8795.0,10908.997,-2113.9970703125,2113.9970703125
8028,BMW,1 Series,2017.0,Manual,16273.0,Petrol,145.0,36.2,3.0,96.0,0.0,0.0,21498.0,19384.027,2113.97265625,2113.97265625
45412,Mercedes-Benz,C-Class,2017.0,Semi-Auto,21657.0,Diesel,,,,79.0,0.0,0.0,19000.0,21113.857,-2113.857421875,2113.857421875
53203,Toyota,Auris,2016.0,Automatic,15100.0,,0.0,78.5,1.8,30.0,1.0,0.0,15495.0,13381.246,2113.75390625,2113.75390625
47236,Škoda,,2016.0,Manual,29674.0,Petrol,30.0,57.7,,54.0,1.0,0.0,11995.0,9881.301,2113.69921875,2113.69921875
2377,Audi,A5,2016.0,Manual,60920.0,Diesel,165.0,53.3,2.0,68.0,1.0,0.0,16491.0,14377.307,2113.693359375,2113.693359375
66773,Volkswagen,Polo,2016.0,Manual,34000.0,Petrol,,65.7,1.0,70.0,4.0,0.0,10480.0,8366.554,2113.4462890625,2113.4462890625
4899,Audi,A3,2012.0,Manual,48000.0,Diesel,20.0,68.9,1.6,95.0,0.0,0.0,6695.0,8808.246,-2113.24609375,2113.24609375
69188,Volkswagen,Arteon,2019.0,Semi-Auto,10500.0,Petrol,145.0,40.4,1.5,74.0,1.0,,21990.0,24103.22,-2113.220703125,2113.220703125
73092,Volkswagen,Polo,2018.0,Manual,4571.0,Petrol,145.0,60.1,1.0,75.0,4.0,0.0,10730.0,12843.162,-2113.162109375,2113.162109375
68827,Volkswagen,Arteon,2018.0,Semi-Auto,11555.0,Petrol,145.0,47.1,2.9857934392613865,39.0,4.0,0.0,21498.0,23611.137,-2113.13671875,2113.13671875
6319,Audi,A6,2016.0,Semi-Auto,35260.0,Diesel,160.0,50.4,3.0,38.0,1.0,0.0,24000.0,21886.906,2113.09375,2113.09375
70446,Volkswagen,Golf,2016.0,Manual,76520.0,Diesel,,74.3,1.6,56.0,2.0,0.0,7800.0,9912.81,-2112.8095703125,2112.8095703125
39650,Mercedes-Benz,GLA-Class,2018.0,Automatic,20020.0,Diesel,150.0,,2.1,38.0,0.0,0.0,20900.0,23012.748,-2112.748046875,2112.748046875
17019,Ford,Fiesta,2019.0,Manual,11576.0,Petrol,145.0,58.9,1.0,31.0,4.0,0.0,14999.0,12886.303,2112.697265625,2112.697265625
9746,BMW,5 Series,2019.0,Automatic,12568.0,Petrol,,47.9,2.0,62.0,4.0,0.0,22900.0,25012.61,-2112.609375,2112.609375
8508,BMW,4 Series,2019.0,Automatic,4734.0,Petrol,145.0,48.7,2.0,81.0,4.0,0.0,27162.0,25049.445,2112.5546875,2112.5546875
38520,Mercedes-Benz,E-Class,2015.0,Automatic,39000.0,Diesel,125.0,61.4,2.1,76.0,2.0,0.0,14490.0,16602.488,-2112.48828125,2112.48828125
15158,Ford,Tourneo Connect,2015.0,Manual,88927.0,Diesel,30.0,64.2,1.5,87.0,2.0,0.0,9998.0,7885.525,2112.47509765625,2112.47509765625
53351,Toyota,Auris,2014.0,Automatic,52317.0,Hybrid,0.0,72.4,1.8,92.0,4.0,0.0,10333.0,12445.461,-2112.4609375,2112.4609375
7265,Audi,Q7,2019.0,Automatic,,Diesel,150.0,32.8,3.0,33.0,6.0,0.0,47200.0,45087.734,2112.265625,2112.265625
72843,Volkswagen,Passat,2019.0,Automatic,7319.0,,145.0,41.5,1.5,34.0,3.0,0.0,18199.0,20311.215,-2112.21484375,2112.21484375
60981,Opel,Corsa,2014.0,Manual,71000.0,Diesel,0.0,,,73.0,0.0,0.0,3500.0,5612.158,-2112.158203125,2112.158203125
6865,Audi,A1,2015.0,Automatic,40000.0,Petrol,30.0,58.9,1.4,43.0,2.0,0.0,13250.0,11138.043,2111.95703125,2111.95703125
6036,Audi,Q8,2020.0,Semi-Auto,3000.0,Diesel,145.0,32.8,3.0,73.0,1.0,0.0,63000.0,60888.043,2111.95703125,2111.95703125
1963,Audi,Q7,2014.0,Semi-Auto,54853.0,Diesel,305.0,38.2,3.0,55.0,0.0,0.0,19750.0,21861.893,-2111.892578125,2111.892578125
5581,Audi,Q3,2017.0,Semi-Auto,21178.0,Petrol,150.0,47.9,1.4,75.0,0.0,,17954.0,20065.709,-2111.708984375,2111.708984375
54511,Toyota,Prius,2016.0,Automatic,40794.0,Hybrid,0.0,85.6,1.8,30.0,2.0,0.0,17000.0,19111.703,-2111.703125,2111.703125
74110,Volkswagen,Tiguan,2016.0,Manual,49499.0,Diesel,,58.9,2.0,30.0,2.0,0.0,16400.0,14288.398,2111.6015625,2111.6015625
14773,BMW,4 Series,2016.0,Manual,93421.0,Diesel,30.0,62.8,2.0,83.0,2.0,0.0,10999.0,13110.476,-2111.4755859375,2111.4755859375
5415,Audi,A5,2019.0,Automatic,3731.0,Petrol,145.0,39.8,2.0,60.0,2.0,0.0,28990.0,26878.69,2111.310546875,2111.310546875
1041,Audi,Q3,2016.0,Manual,38309.0,,145.0,52.3,2.0,36.0,2.0,0.0,16490.0,14378.732,2111.267578125,2111.267578125
59553,Opel,Insignia,2017.0,Manual,24849.0,Diesel,150.0,53.3,2.0,94.0,3.0,0.0,14698.0,12586.904,2111.095703125,2111.095703125
68777,Volkswagen,Amarok,2019.0,Automatic,9500.0,Diesel,260.0,36.2,3.0,59.0,4.0,0.0,26999.0,29110.004,-2111.00390625,2111.00390625
30181,Ford,Focus,2011.0,Manual,53130.0,Petrol,,,1.0,95.0,1.0,0.0,7500.0,5388.9985,2111.00146484375,2111.00146484375
36766,Mercedes-Benz,A-Class,2020.0,Manual,1385.0,Petrol,145.0,47.1,1.3,41.0,1.0,,21480.0,23590.88,-2110.880859375,2110.880859375
66828,Volkswagen,T-Cross,2019.0,Manual,3558.0,Petrol,145.0,47.9,1.0,85.0,3.0,0.0,20699.0,18588.174,2110.826171875,2110.826171875
26341,Ford,Focus,2018.0,Manual,8586.0,Petrol,,,1.0,86.0,3.0,0.0,12250.0,14360.766,-2110.765625,2110.765625
38683,Mercedes-Benz,C-Class,2015.0,Manual,69261.0,Diesel,,,2.1,61.0,1.0,0.0,13799.0,11688.269,2110.7314453125,2110.7314453125
4316,Audi,Q5,2016.0,Automatic,51756.0,Diesel,200.0,47.1,2.0,97.0,4.0,0.0,17990.0,20100.703,-2110.703125,2110.703125
26950,Ford,Kuga,2018.0,Manual,4987.0,Diesel,145.0,54.3,2.0,91.0,3.0,0.0,20000.0,17889.44,2110.560546875,2110.560546875
16706,Ford,Focus,2018.0,,5343.0,Petrol,145.0,60.1,1.0,85.0,4.0,0.0,12400.0,14510.53,-2110.5302734375,2110.5302734375
24188,Ford,Focus,2018.0,Manual,6691.0,Petrol,145.0,61.4,1.0,90.0,4.0,0.0,11999.0,14109.388,-2110.3876953125,2110.3876953125
15296,Ford,Kuga,2017.0,Manual,25994.0,Petrol,150.0,45.6,1.5,77.0,0.0,0.0,11990.0,14100.28,-2110.2802734375,2110.2802734375
35387,Mercedes-Benz,C-Class,2014.0,Automatic,53386.0,Diesel,,,2.1,31.0,3.0,0.0,10999.0,13109.25,-2110.25,2110.25
26996,Ford,Fiesta,2018.0,Manual,9864.0,Petrol,145.0,65.7,1.0,63.0,4.0,0.0,9590.0,11700.247,-2110.2470703125,2110.2470703125
72809,Volkswagen,Touareg,2017.0,Semi-Auto,13513.0,Diesel,145.0,42.8,3.0,67.0,1.0,,27490.0,29600.234,-2110.234375,2110.234375
48884,Škoda,Superb,2016.0,Semi-Auto,11066.0,Petrol,30.0,55.4,1.4,84.0,0.0,0.0,15990.0,13879.82,2110.1796875,2110.1796875
29216,Ford,Focus,2018.0,Manual,13435.0,Petrol,,,1.0,84.0,2.0,0.0,11295.0,13405.133,-2110.1328125,2110.1328125
50874,Škoda,Superb,2019.0,,6293.0,Diesel,150.0,44.1,2.0,37.0,1.0,0.0,25995.0,23884.89,2110.109375,2110.109375
23530,Ford,EcoSport,2019.0,Manual,10678.0,Petrol,150.0,52.3,1.0,73.0,1.0,0.0,16999.0,14888.943,2110.056640625,2110.056640625
8882,BMW,3 Series,2017.0,Semi-Auto,13350.0,Petrol,145.0,51.4,,42.0,4.0,0.0,17980.0,15870.046,2109.9541015625,2109.9541015625
70030,Volkswagen,Polo,2019.0,Manual,3323.0,Petrol,145.0,48.7,1.0,68.0,1.0,0.0,15895.0,13785.084,2109.916015625,2109.916015625
56102,Opel,Zafira,2011.0,Manual,27440.0,Petrol,200.0,42.2,1.4,88.0,2.0,0.0,10298.0,8188.0903,2109.90966796875,2109.90966796875
70469,Volkswagen,Beetle,2014.0,Manual,61917.0,Petrol,165.0,,1.2,95.0,0.0,0.0,10000.0,7890.1445,2109.85546875,2109.85546875
70664,Volkswagen,Tiguan,2019.0,Semi-Auto,,Diesel,145.0,40.4,2.0,45.0,1.0,0.0,23990.0,26099.834,-2109.833984375,2109.833984375
26695,Ford,C-MAX,,Manual,37172.0,Diesel,20.0,68.9,1.5,47.0,2.0,0.0,8330.0,10439.797,-2109.796875,2109.796875
40818,Mercedes-Benz,C-Class,2012.0,Automatic,47200.0,Petrol,,44.8,1.6,58.0,3.0,0.0,10499.0,12608.772,-2109.7724609375,2109.7724609375
32265,Hyundai,i40,2018.0,Automatic,21798.0,Diesel,145.0,60.1,1.7,95.0,1.0,0.0,13985.0,16094.754,-2109.75390625,2109.75390625
59786,Opel,Corsa,2017.0,Manual,,Petrol,125.0,54.3,1.4,,0.0,0.0,9455.0,7345.284,2109.7158203125,2109.7158203125
52046,Toyota,Auris,2017.0,Automatic,20317.0,Hybrid,0.0,78.5,1.8,63.0,1.0,0.0,14480.0,16589.605,-2109.60546875,2109.60546875
37999,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,2271.0,Diesel,145.0,44.8,2.0,34.0,2.0,0.0,34999.0,37108.574,-2109.57421875,2109.57421875
27756,Ford,Focus,2017.0,Manual,29068.0,Diesel,,,2.0,40.0,1.0,0.0,16998.0,14888.489,2109.5107421875,2109.5107421875
46059,Mercedes-Benz,C-Class,2016.0,Semi-Auto,24137.0,Petrol,125.0,51.4,2.0,56.0,3.0,0.0,19999.0,17889.508,2109.4921875,2109.4921875
543,Audi,Q7,2019.0,Automatic,11326.0,Diesel,145.0,32.8,3.0,76.0,0.0,0.0,47500.0,49609.477,-2109.4765625,2109.4765625
251,Audi,A3,2015.0,Manual,63769.0,Diesel,20.0,68.9,2.0,73.0,1.0,0.0,9216.0,11325.344,-2109.34375,2109.34375
39091,Mercedes-Benz,C-Class,2018.0,Semi-Auto,8641.0,Petrol,145.0,45.6,1.5,35.0,0.0,0.0,22849.0,24958.303,-2109.302734375,2109.302734375
42022,Mercedes-Benz,E-Class,2015.0,Semi-Auto,42040.0,Diesel,160.0,51.4,3.0,30.0,0.0,0.0,19298.0,17188.75,2109.25,2109.25
38452,Mercedes-Benz,GL-Class,2018.0,Automatic,12471.0,Petrol,145.0,50.4,1.6,91.0,4.0,0.0,19999.0,22108.195,-2109.1953125,2109.1953125
48617,Škoda,Octavia,2019.0,Automatic,13623.0,Petrol,150.0,57.7,1.0,41.0,4.0,0.0,14790.0,12680.8545,2109.1455078125,2109.1455078125
20880,Ford,S-MAX,2017.0,Automatic,16000.0,Petrol,260.0,35.8,2.0,54.0,3.0,0.0,21000.0,23109.08,-2109.080078125,2109.080078125
55455,Toyota,,2017.0,Manual,47026.0,Diesel,125.0,60.1,2.0,,1.0,0.0,15200.0,13090.922,2109.078125,2109.078125
62197,Opel,Mokka X,2019.0,Manual,12467.0,Petrol,145.0,39.2,1.4,85.0,1.0,0.0,15499.0,13389.928,2109.072265625,2109.072265625
5001,Audi,A6,2015.0,Automatic,43000.0,Diesel,160.0,50.4,3.0,40.0,1.0,,21950.0,19840.967,2109.033203125,2109.033203125
54841,Toyota,Auris,2018.0,Automatic,36376.0,Hybrid,135.0,65.6,1.8,99.0,4.0,0.0,14900.0,17009.008,-2109.0078125,2109.0078125
56990,Opel,Meriva,2017.0,Manual,28842.0,Diesel,30.0,64.2,1.6,90.0,2.0,0.0,7340.0,9448.752,-2108.751953125,2108.751953125
66117,Volkswagen,Golf,2019.0,Manual,15116.0,Petrol,145.0,49.6,1.0,68.0,4.0,0.0,12390.0,14498.661,-2108.6611328125,2108.6611328125
3784,Audi,A4,2016.0,Semi-Auto,56767.0,Diesel,20.0,67.3,2.0,47.0,4.0,0.0,14298.0,16406.643,-2108.642578125,2108.642578125
15893,Ford,Focus,2014.0,Manual,34001.0,Petrol,20.0,58.9,,82.0,2.0,0.0,6990.0,9098.618,-2108.6181640625,2108.6181640625
43888,Mercedes-Benz,A-Class,2015.0,Manual,26000.0,Diesel,20.0,70.6,1.5,34.0,1.0,0.0,11490.0,13598.611,-2108.611328125,2108.611328125
35740,Mercedes-Benz,C-Class,2019.0,Semi-Auto,6685.0,Petrol,145.0,46.3,1.5,66.0,1.0,0.0,25849.0,23740.43,2108.5703125,2108.5703125
5711,Audi,A3,2014.0,Manual,39828.0,Petrol,30.0,57.6,1.2,46.0,1.0,0.0,9999.0,12107.521,-2108.521484375,2108.521484375
33979,Hyundai,Santa Fe,2015.0,Semi-Auto,11673.0,Diesel,265.0,41.5,2.2,42.0,0.0,0.0,18992.0,21100.512,-2108.51171875,2108.51171875
46932,Škoda,Karoq,2019.0,Automatic,4935.0,Diesel,145.0,62.8,1.6,56.0,1.0,0.0,18850.0,20958.332,-2108.33203125,2108.33203125
71443,Volkswagen,Beetle,2013.0,Manual,38333.0,Petrol,235.0,37.2,,48.0,0.0,0.0,10400.0,8291.712,2108.2880859375,2108.2880859375
57312,Opel,Insignia,2017.0,Manual,33254.0,Diesel,150.0,53.3,2.0,91.0,2.0,0.0,13998.0,11889.764,2108.236328125,2108.236328125
33124,Hyundai,Tucson,2019.0,Manual,575.0,Petrol,145.0,34.9,1.6,91.0,,0.0,20970.0,18861.797,2108.203125,2108.203125
2950,Audi,,2016.0,Manual,39134.0,,30.0,9.821461970493658,2.0,37.0,0.0,0.0,15000.0,12891.921,2108.0791015625,2108.0791015625
68283,Volkswagen,Golf,2019.0,Manual,,Diesel,150.0,57.7,1.6,65.0,4.0,0.0,12950.0,15058.055,-2108.0546875,2108.0546875
11736,BMW,3 Series,2018.0,,26841.0,Diesel,150.0,64.2,2.0,76.0,1.0,0.0,19575.0,17467.06,2107.939453125,2107.939453125
31360,Ford,,2018.0,Manual,16430.0,Petrol,145.0,65.7,1.0,,1.0,0.0,10979.0,13086.777,-2107.77734375,2107.77734375
31839,Hyundai,Tucson,2017.0,Manual,18145.0,Diesel,30.0,,1.7,68.0,1.0,0.0,12498.0,14605.557,-2107.556640625,2107.556640625
2747,Audi,A8,2019.0,Automatic,12009.0,Diesel,145.0,38.7,3.0,51.0,4.0,0.0,44490.0,42382.453,2107.546875,2107.546875
3764,Audi,,2019.0,Manual,5432.0,Petrol,145.0,47.9,1.0,34.0,2.0,0.0,22444.0,20336.492,2107.5078125,2107.5078125
66820,Volkswagen,T-Roc,2019.0,Automatic,5000.0,Petrol,145.0,39.8,1.5,71.0,0.0,0.0,22450.0,24557.453,-2107.453125,2107.453125
20961,Ford,Fiesta,2019.0,Manual,10100.0,Petrol,150.0,55.4,1.0,54.0,2.0,,15490.0,13382.599,2107.4013671875,2107.4013671875
70975,Volkswagen,Golf,2019.0,Semi-Auto,2726.0,Petrol,150.0,36.2,2.0,,4.0,0.0,31491.0,29383.744,2107.255859375,2107.255859375
51926,Toyota,Auris,2017.0,Automatic,10687.0,Hybrid,0.0,78.5,1.8,84.0,0.0,0.0,14990.0,17097.143,-2107.142578125,2107.142578125
12284,BMW,1 Series,2017.0,Automatic,47477.0,Diesel,145.0,65.7,2.0,82.0,0.0,0.0,13500.0,15606.846,-2106.845703125,2106.845703125
65597,Volkswagen,Polo,2019.0,Manual,,Petrol,145.0,47.9,1.0,62.0,4.0,0.0,14490.0,12383.252,2106.748046875,2106.748046875
9067,BMW,3 Series,2017.0,Semi-Auto,16965.0,Petrol,145.0,46.3,2.0,52.0,0.0,0.0,17901.0,20007.654,-2106.654296875,2106.654296875
71286,Volkswagen,Golf,2017.0,Automatic,26000.0,Diesel,30.0,62.8,,94.0,2.0,0.0,16940.0,14833.383,2106.6171875,2106.6171875
52473,Toyota,Aygo,2017.0,Manual,17554.0,Petrol,0.0,68.9,1.0,35.0,1.0,0.0,9295.0,7188.595,2106.40478515625,2106.40478515625
20876,Ford,Kuga,2017.0,Manual,28073.0,Diesel,145.0,60.1,2.0,87.0,4.0,0.0,17000.0,14893.716,2106.2841796875,2106.2841796875
12544,BMW,1 Series,2017.0,Manual,21344.0,Diesel,145.0,62.8,2.0,53.0,2.0,0.0,16480.0,14373.852,2106.1484375,2106.1484375
59327,Opel,Crossland X,2019.0,Manual,11177.0,Petrol,145.0,44.8,1.2,93.0,3.0,0.0,9890.0,11995.957,-2105.95703125,2105.95703125
